"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.73410404624277","semivar3.46820809248555","semivar5.20231213872832","semivar6.9364161849711","semivar8.67052023121387","semivar10.4046242774566","semivar12.1387283236994","semivar13.8728323699422","semivar15.606936416185","semivar17.3410404624277","semivar19.0751445086705","semivar20.8092485549133","semivar22.5433526011561","semivar24.2774566473988","semivar26.0115606936416","semivar27.7456647398844","semivar29.4797687861272","semivar31.2138728323699","semivar32.9479768786127","semivar34.6820809248555","semivar36.4161849710983","semivar38.150289017341","semivar39.8843930635838","semivar41.6184971098266","semivar43.3526011560694","semivar45.0867052023121","semivar46.8208092485549","semivar48.5549132947977","semivar50.2890173410405","semivar52.0231213872832","semivar53.757225433526","semivar55.4913294797688","semivar57.2254335260116","semivar58.9595375722543","semivar60.6936416184971","semivar62.4277456647399","semivar64.1618497109827","semivar65.8959537572254","semivar67.6300578034682","semivar69.364161849711","semivar71.0982658959538","semivar72.8323699421965","semivar74.5664739884393","semivar76.3005780346821","semivar78.0346820809249","semivar79.7687861271676","semivar81.5028901734104","semivar83.2369942196532","semivar84.971098265896","semivar86.7052023121387","semivar88.4393063583815","semivar90.1734104046243","semivar91.9075144508671","semivar93.6416184971098","semivar95.3757225433526","semivar97.1098265895954","semivar98.8439306358381","semivar100.578034682081","semivar102.312138728324","semivar104.046242774566","semivar105.780346820809","semivar107.514450867052","semivar109.248554913295","semivar110.982658959538","semivar112.71676300578","semivar114.450867052023","semivar116.184971098266","semivar117.919075144509","semivar119.653179190751","semivar121.387283236994","semivar123.121387283237","semivar124.85549132948","semivar126.589595375723","semivar128.323699421965","semivar130.057803468208","semivar131.791907514451","semivar133.526011560694","semivar135.260115606936","semivar136.994219653179","semivar138.728323699422","semivar140.462427745665","semivar142.196531791908","semivar143.93063583815","semivar145.664739884393","semivar147.398843930636","semivar149.132947976879","semivar150.867052023121","semivar152.601156069364","semivar154.335260115607","semivar156.06936416185","semivar157.803468208092","semivar159.537572254335","semivar161.271676300578","semivar163.005780346821","semivar164.739884393064","semivar166.473988439306","semivar168.208092485549","semivar169.942196531792","semivar171.676300578035","semivar173.410404624277","semivar175.14450867052","semivar176.878612716763","semivar178.612716763006","semivar180.346820809249","semivar182.080924855491","semivar183.815028901734","semivar185.549132947977","semivar187.28323699422","semivar189.017341040462","semivar190.751445086705","semivar192.485549132948","semivar194.219653179191","semivar195.953757225434","semivar197.687861271676","semivar199.421965317919","semivar201.156069364162","semivar202.890173410405","semivar204.624277456647","semivar206.35838150289","semivar208.092485549133","semivar209.826589595376","semivar211.560693641618","semivar213.294797687861","semivar215.028901734104","semivar216.763005780347","semivar218.49710982659","semivar220.231213872832","semivar221.965317919075","semivar223.699421965318","semivar225.433526011561","semivar227.167630057803","semivar228.901734104046","semivar230.635838150289","semivar232.369942196532","semivar234.104046242775","semivar235.838150289017","semivar237.57225433526","semivar239.306358381503","semivar241.040462427746","semivar242.774566473988","semivar244.508670520231","semivar246.242774566474","semivar247.976878612717","semivar249.71098265896","semivar251.445086705202","semivar253.179190751445","semivar254.913294797688","semivar256.647398843931","semivar258.381502890173","semivar260.115606936416","semivar261.849710982659","semivar263.583815028902","semivar265.317919075145","semivar267.052023121387","semivar268.78612716763","semivar270.520231213873","semivar272.254335260116","semivar273.988439306358","semivar275.722543352601","semivar277.456647398844","semivar279.190751445087","semivar280.924855491329","semivar282.658959537572","semivar284.393063583815","semivar286.127167630058","semivar287.861271676301","semivar289.595375722543","semivar291.329479768786","semivar293.063583815029","semivar294.797687861272","semivar296.531791907514","semivar298.265895953757","semivar300"
"AR-370_NR2_2015-09-02_R_T3",94,"9/2/2015","2:20:29 PM",37.2731,27.665,15.3628,NA,"AR-370_NR2_2015-09-02_R_T3_final.csv",710,12.3837209302326,0.627117415,"0.00059049000000001","8.2810000000002e-05","0.000918090000000027","0.00298116000000007","0.00155236000000004","0.0040576900000001","0.00444889000000012","0.00298116000000007","0.00574563999999988","0.0140185599999999","0.01700416","0.0162307599999999","0.00672400000000012","0.00180625000000004","0.00444889000000012","0.00487204000000011","0.00828099999999987","0.0154753599999999","0.02393209","0.0154753599999999","0.00265225000000008","0.000924160000000012","0.00774399999999986","0.00574563999999988","3.72099999999999e-05","0.00622521000000014","0.0147379599999999","0.0178222499999999","0.0125888399999999","0.00720800999999988","0.00332929000000006","0.00332929000000006","0.00774399999999986","0.01700416","0.02490084","0.0154753599999999","0.00574563999999988","0.00111556000000002","0.00132496000000003","0.00265225000000008","0.00022801000000001","0","0.000331240000000008","0.0040576900000001","0.00529984000000013","0.00332929000000006","0.00207936000000003","0.000918090000000027","0.00207936000000003","0.00265225000000008","0.00574563999999988","0.0140185599999999","0.02393209","0.0309760000000001","0.0309760000000001","0.0278222400000001","0.01700416","0.0125888399999999","0.00828099999999987","0.00774399999999986","0.0178222499999999","0.01863225","0.0106502399999999","0.00298116000000007","9.00000000000068e-06","0.000924160000000012","0","0.0040576900000001","0.00942840999999986","0.0125888399999999","0.0106502399999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-02_R_T3",95,"9/2/2015","2:20:30 PM",37.2775,27.665,15.3658,NA,"AR-370_NR2_2015-09-02_R_T3_final.csv",720,12.5581395348837,0.601053195,"9.00000000000068e-06","0.000745290000000018","3.72099999999999e-05","0.000745290000000018","0.00266256000000006","0.00132496000000003","0.00368449000000008","0.0040576900000001","0.00266256000000006","0.00529983999999987","0.0133171599999998","0.0162307599999999","0.0154753599999999","0.0062410000000001","0.00156025000000002","0.0040576900000001","0.00446224000000009","0.00774399999999986","0.0147379599999999","0.02301289","0.0147379599999999","0.00235225000000006","0.00111556000000002","0.00828099999999987","0.00620943999999989","8.2810000000002e-05","0.00576081000000011","0.0140185599999999","0.0170302499999999","0.0119246399999999","0.00670760999999987","0.00299209000000005","0.00299209000000005","0.00722499999999984","0.0162307599999999","0.0239630399999999","0.0147379599999999","0.00529983999999987","0.000924160000000012","0.00111556000000002","0.00235225000000006","0.000146410000000005","9.00000000000068e-06","0.000449440000000014","0.00368449000000008","0.00487204000000011","0.00299209000000005","0.00181476000000002","0.000745290000000018","0.00181476000000002","0.00235225000000006","0.00529983999999987","0.0133171599999998","0.02301289","0.029929","0.029929","0.0268304400000001","0.0162307599999999","0.0119246399999999","0.00774399999999986","0.00722499999999984","0.0170302499999999","0.0178222499999999","0.0100400399999998","0.00266256000000006","0","0.00111556000000002","9.00000000000068e-06","0.00368449000000008","0.00885480999999985","0.0119246399999999","0.0100400399999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-02_R_T3",96,"9/2/2015","2:20:31 PM",37.2864,27.665,15.3719,NA,"AR-370_NR2_2015-09-02_R_T3_final.csv",730,12.7325581395349,0.54417586,"3.72099999999999e-05","8.2810000000002e-05","0.00111556000000002","0","0.000449440000000014","0.00207025000000005","0.000918090000000027","0.00298116000000007","0.00331776000000009","0.00207025000000005","0.00444888999999988","0.0119464899999998","0.0147136899999999","0.0139948899999999","0.00531441000000009","0.00111556000000002","0.00331776000000009","0.00368449000000008","0.00670760999999987","0.0132940899999999","0.02119936","0.0132940899999999","0.00179776000000006","0.00156025000000002","0.00942840999999986","0.00720800999999988","0.000231040000000003","0.00487204000000011","0.0126112899999999","0.0154753599999999","0.0106296099999999","0.00574563999999988","0.00236196000000004","0.00236196000000004","0.00622520999999986","0.0147136899999999","0.02211169","0.0132940899999999","0.00444888999999988","0.00059049000000001","0.000745290000000018","0.00179776000000006","3.60000000000027e-05","8.2810000000002e-05","0.000745290000000018","0.00298116000000007","0.0040576900000001","0.00236196000000004","0.00133225000000001","0.000449440000000014","0.00133225000000001","0.00179776000000006","0.00444888999999988","0.0119464899999998","0.02119936","0.02785561","0.02785561","0.0248692900000001","0.0147136899999999","0.0106296099999999","0.00670760999999987","0.00622520999999986","0.0154753599999999","0.0162307599999999","0.00885480999999985","0.00207025000000005","3.72099999999999e-05","0.00156025000000002","8.2810000000002e-05","0.00298116000000007","0.00774399999999986","0.0106296099999999","0.00885480999999985","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-02_R_T3",97,"9/2/2015","2:20:32 PM",37.4247,27.665,15.466,NA,"AR-370_NR2_2015-09-02_R_T3_final.csv",740,12.906976744186,0.486863389999999,"0.00885480999999985","0.0100400399999998","0.0106502399999999","0.0162562499999999","0.00885480999999985","0.00531440999999983","0.00236195999999987","0.00407043999999984","0.00156024999999988","0.00133224999999988","0.00236195999999987","0.000750760000000005","0.000231040000000003","0.00073984000000003","0.000585640000000021","0.000449439999999939","0.00368448999999986","0.00133224999999988","0.0011155599999999","0.00014884","0.000449440000000014","0.00265225000000008","0.000449440000000014","0.00267288999999985","0.0178489599999999","0.0365574399999994","0.0320409999999995","0.0119464899999998","0.000590489999999924","0.000331240000000008","0.000918090000000027","8.10000000000061e-05","0.000334889999999999","0.00207024999999989","0.00207024999999989","0.000231040000000003","0.00073984000000003","0.00298116000000007","0.000449440000000014","0.000750760000000005","0.00487203999999986","0.00446223999999985","0.00267288999999985","0.00776160999999982","0.0106502399999999","0.0147379599999999","0.00156024999999988","0.000924159999999904","0.00207024999999989","0.00331775999999988","0.00531440999999983","0.00331775999999988","0.00267288999999985","0.000750760000000005","0.000231040000000003","0.00265225000000008","0.00529984000000013","0.00529984000000013","0.00404496000000013","0.00073984000000003","8.10000000000061e-05","0.00014884","0.000231040000000003","0.000918090000000027","0.00110889000000004","0","0.00236195999999987","0.0100400399999998","0.0178489599999999","0.0106502399999999","0.00156024999999988","3.72099999999999e-05","8.10000000000061e-05","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-02_R_T3",98,"9/2/2015","2:20:33 PM",37.5004,27.665,15.5175,NA,"AR-370_NR2_2015-09-02_R_T3_final.csv",750,13.0813953488372,0.458355504999999,"0.00265225000000008","0.02119936","0.02301289","0.02393209","0.0320410000000001","0.02119936","0.0154753599999999","0.0100200099999999","0.0132940899999999","0.00828099999999987","0.00774399999999986","0.0100200099999999","0.00622521000000014","0.00131769000000005","0.00059049000000001","0.000745290000000018","0.0052852899999999","0.0125888399999999","0.00774399999999986","0.00720800999999988","0.0040576900000001","0.000918090000000027","0","0.000918090000000027","0.0106502399999999","0.0342620100000001","0.0589032899999996","0.0531302499999997","0.02585664","0.00574563999999988","0.00110889000000004","0.000449440000000014","0.00180625000000004","0.00487204000000011","0.00940899999999991","0.00940899999999991","0.00444889000000012","0.00059049000000001","9.60999999999926e-06","0.000918090000000027","0.00622521000000014","0.0147136899999999","0.0139948899999999","0.0106502399999999","0.0194881599999999","0.02393209","0.0298944100000001","0.00828099999999987","0.00670760999999987","0.00940899999999991","0.0119028099999999","0.0154753599999999","0.0119028099999999","0.0106502399999999","0.00622521000000014","0.00131769000000005","0","0.000453690000000004","0.000453690000000004","0.000146410000000005","0.00059049000000001","0.00180625000000004","0.0040576900000001","0.00444889000000012","0.000449440000000014","0.000331240000000008","0.00265225000000008","0.0100200099999999","0.02301289","0.0342620100000001","0.02393209","0.00828099999999987","0.00331776000000009","0.00180625000000004","0.00265225000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-02_R_T3",99,"9/2/2015","2:20:34 PM",37.5094,27.665,15.5236,NA,"AR-370_NR2_2015-09-02_R_T3_final.csv",760,13.2558139534884,0.468182684999999,"3.72099999999999e-05","0.00331776000000009","0.02301289","0.02490084","0.02585664","0.0342620100000001","0.02301289","0.0170302499999999","0.0112784399999999","0.0147379599999999","0.00942840999999986","0.00885480999999985","0.0112784399999999","0.00722500000000015","0.00179776000000006","0.000924160000000012","0.00111556000000002","0.00620943999999989","0.0139948899999999","0.00885480999999985","0.00828099999999987","0.00487204000000011","0.00132496000000003","3.72099999999999e-05","0.00132496000000003","0.0119464899999998","0.0365574400000001","0.0619014399999996","0.0559795599999997","0.02785561","0.00670760999999987","0.00155236000000004","0.000745290000000018","0.00236196000000004","0.00576081000000011","0.0106296099999999","0.0106296099999999","0.00529984000000013","0.000924160000000012","9.00000000000068e-06","0.00132496000000003","0.00722500000000015","0.0162307599999999","0.0154753599999999","0.0119464899999998","0.0212284899999999","0.02585664","0.0320410000000001","0.00942840999999986","0.00774399999999986","0.0106296099999999","0.0132710399999999","0.0170302499999999","0.0132710399999999","0.0119464899999998","0.00722500000000015","0.00179776000000006","3.72099999999999e-05","0.000231040000000003","0.000231040000000003","3.60000000000027e-05","0.000924160000000012","0.00236196000000004","0.00487204000000011","0.00529984000000013","0.000745290000000018","0.00059049000000001","0.00331776000000009","0.0112784399999999","0.02490084","0.0365574400000001","0.02585664","0.00942840999999986","0.0040576900000001","0.00236196000000004","0.00331776000000009","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-02_R_T3",100,"9/2/2015","2:20:35 PM",37.4292,27.665,15.4691,NA,"AR-370_NR2_2015-09-02_R_T3_final.csv",770,13.4302325581395,0.506922909999999,"0.0029702500000001","0.00234256000000009","9.60999999999926e-06","0.00944783999999982","0.0106708899999998","0.0112996899999998","0.0170563599999998","0.00944783999999982","0.00577599999999981","0.00267288999999985","0.00447560999999982","0.00181475999999987","0.00156815999999987","0.00267288999999985","0.000930249999999998","0.000146410000000005","0.000580810000000033","0.000445210000000024","0.000590489999999924","0.00407043999999984","0.00156815999999987","0.00133224999999988","0.000234089999999996","0.000327610000000016","0.00234256000000009","0.000327610000000016","0.00300303999999983","0.0186868899999998","0.0377524899999994","0.0331604099999994","0.0126337599999998","0.000750759999999908","0.00022801000000001","0.00073984000000003","3.48100000000054e-05","0.000457959999999994","0.00236195999999987","0.00236195999999987","0.000334889999999999","0.000580810000000033","0.00265225000000008","0.000327610000000016","0.000930249999999998","0.00531440999999983","0.00488600999999982","0.00300303999999983","0.00831743999999979","0.0112996899999998","0.0155002499999998","0.00181475999999987","0.00112224999999989","0.00236195999999987","0.00368448999999986","0.00577599999999981","0.00368448999999986","0.00300303999999983","0.000930249999999998","0.000146410000000005","0.00234256000000009","0.00485809000000014","0.00485809000000014","0.00366025000000013","0.000580810000000033","3.48100000000054e-05","0.000234089999999996","0.000334889999999999","0.00073984000000003","0.00091204000000004","9.60999999999926e-06","0.00267288999999985","0.0106708899999998","0.0186868899999998","0.0112996899999998","0.00181475999999987","8.46399999999977e-05","3.48100000000054e-05","9.60999999999926e-06","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-02_R_T3",101,"9/2/2015","2:20:36 PM",37.3088,27.665,15.3871,NA,"AR-370_NR2_2015-09-02_R_T3_final.csv",780,13.6046511627907,0.550949719999999,"0.00672399999999983","0.01863225","0.01700416","0.00622520999999986","0.000231040000000003","0.000453690000000004","0.00059049000000001","0.00236196000000004","0.000231040000000003","3.60000000000027e-05","0.000918090000000027","0.00022801000000001","0.00155236000000004","0.00179776000000006","0.000918090000000027","0.0026522499999999","0.00885480999999985","0.0112572099999999","0.0106296099999999","0.00332929000000006","0.000331240000000008","0.00179776000000006","0.00207025000000005","0.00444888999999988","0.0100200099999999","0.01700416","0.0100200099999999","0.00073984000000003","0.00299209000000005","0.0126112899999999","0.0100200099999999","0.000924160000000012","0.00298116000000007","0.00942840999999986","0.0119246399999999","0.0077264099999999","0.00367235999999989","0.00111556000000002","0.00111556000000002","0.00405768999999987","0.0112572099999999","0.0178222499999999","0.0100200099999999","0.0026522499999999","8.2810000000002e-05","0.000146410000000005","0.00073984000000003","8.46399999999977e-05","0.00059049000000001","0.00180625000000004","0.00155236000000004","0.00235225000000006","0.00111556000000002","0.000453690000000004","3.60000000000027e-05","0.000453690000000004","0.00073984000000003","0.0026522499999999","0.00885480999999985","0.01700416","0.02301289","0.02301289","0.02030625","0.0112572099999999","0.0077264099999999","0.00444888999999988","0.00405768999999987","0.0119246399999999","0.0125888399999999","0.00622520999999986","0.000918090000000027","0.000453690000000004","0.00299209000000005","0.00059049000000001","0.00155236000000004","0.00529983999999987","0.0077264099999999","0.00622520999999986","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-02_R_T3",102,"9/2/2015","2:20:37 PM",37.2196,27.665,15.3264,NA,"AR-370_NR2_2015-09-02_R_T3_final.csv",790,13.7790697674419,0.573315635,"0.00368449000000008","0.0203632899999999","0.0388878400000002","0.0365192100000002","0.0194881599999999","0.00207025000000005","0.00155236000000004","0.00132496000000003","0.000146410000000005","0.00207025000000005","0.00444889000000012","0.0082810000000002","0.00574564000000015","0.0100200100000002","0.0106296100000003","0.0082810000000002","0.0125888399999999","0.0239630399999999","0.0278222400000001","0.0268304400000001","0.0140185600000003","0.00622521000000014","0.0106296100000003","0.0112784400000003","0.0162307599999999","0.02585664","0.0365192100000002","0.02585664","0.00772641000000021","3.60000000000027e-05","0.00266255999999987","0.0015523599999999","0.000918090000000027","0.0132940900000003","0.02490084","0.0288660100000001","0.02208196","0.0147136899999999","0.00885481000000018","0.00885481000000018","0.0154753599999999","0.0278222400000001","0.0377136400000001","0.02585664","0.0125888399999999","0.00487204000000011","0.00529984000000013","0.00772641000000021","0.00265225000000008","0.00132496000000003","0.000331240000000008","0.0100200100000002","0.0119246400000003","0.00885481000000018","0.00672400000000012","0.00444889000000012","0.00672400000000012","0.00772641000000021","0.0125888399999999","0.0239630399999999","0.0365192100000002","0.0451137600000003","0.0451137600000003","0.0412902400000003","0.0278222400000001","0.02208196","0.0162307599999999","0.0154753599999999","0.0288660100000001","0.0298944100000001","0.0194881599999999","0.0082810000000002","0.00155236000000004","3.60000000000027e-05","0.00132496000000003","0.0100200100000002","0.0178222499999999","0.02208196","0.0194881599999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-02_R_T3",103,"9/2/2015","2:20:38 PM",37.2017,27.665,15.3143,NA,"AR-370_NR2_2015-09-02_R_T3_final.csv",800,13.953488372093,0.583986575,"0.000146410000000005","0.00529984000000013","0.0239630399999999","0.0438064900000003","0.0412902400000003","0.02301289","0.00331776000000009","0.00265225000000008","0.00235225000000006","0.000585640000000021","0.00331776000000009","0.00620944000000017","0.0106296100000003","0.00772641000000021","0.0125888400000003","0.0132710400000004","0.0106296100000003","0.01545049","0.02785561","0.0320052100000002","0.0309408100000001","0.0170302500000004","0.0082810000000002","0.0132710400000004","0.0139948900000003","0.01946025","0.0298944100000001","0.0412902400000003","0.0298944100000001","0.0100000000000003","0.000327610000000016","0.00156024999999988","0.000745289999999921","0.00179776000000006","0.0162307600000004","0.0288660100000001","0.0331240000000001","0.0258244900000001","0.01779556","0.0112784400000003","0.0112784400000003","0.01863225","0.0320052100000002","0.0425596900000002","0.0298944100000001","0.01545049","0.00670761000000016","0.00720801000000018","0.0100000000000003","0.00404496000000013","0.00235225000000006","0.000918090000000027","0.0125888400000003","0.0147136900000004","0.0112784400000003","0.00885481000000018","0.00620944000000017","0.00885481000000018","0.0100000000000003","0.01545049","0.02785561","0.0412902400000003","0.0504002500000004","0.0504002500000004","0.0463540900000004","0.0320052100000002","0.0258244900000001","0.01946025","0.01863225","0.0331240000000001","0.0342250000000002","0.02301289","0.0106296100000003","0.00265225000000008","0.000327610000000016","0.00235225000000006","0.0125888400000003","0.02119936","0.0258244900000001","0.02301289","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-02_R_T3",104,"9/2/2015","2:20:39 PM",37.2553,27.665,15.3507,NA,"AR-370_NR2_2015-09-02_R_T3_final.csv",810,14.1279069767442,0.585352965,"0.00132496000000003","0.00059049000000001","0.00132496000000003","0.0140185599999999","0.0298944100000001","0.0278222400000001","0.0132940899999999","0.000449440000000014","0.00022801000000001","0.000146410000000005","0.00014884","0.000449440000000014","0.00179776000000006","0.00444889000000012","0.00265225000000008","0.00574564000000015","0.00620944000000017","0.00444889000000012","0.0077264099999999","0.0170302499999999","0.02030625","0.01946025","0.00885481000000018","0.00298116000000007","0.00620944000000017","0.00670761000000016","0.0106296099999999","0.01863225","0.0278222400000001","0.01863225","0.00404496000000013","0.000334889999999999","0.00576080999999984","0.00405768999999987","3.60000000000027e-05","0.0082810000000002","0.0178222499999999","0.02119936","0.01545049","0.00940899999999991","0.00487204000000011","0.00487204000000011","0.0100200099999999","0.02030625","0.0288660100000001","0.01863225","0.0077264099999999","0.00207025000000005","0.00235225000000006","0.00404496000000013","0.00073984000000003","0.000146410000000005","3.72099999999999e-05","0.00574564000000015","0.00720801000000018","0.00487204000000011","0.00332929000000006","0.00179776000000006","0.00332929000000006","0.00404496000000013","0.0077264099999999","0.0170302499999999","0.0278222400000001","0.0353816100000001","0.0353816100000001","0.0320052100000002","0.02030625","0.01545049","0.0106296099999999","0.0100200099999999","0.02119936","0.02208196","0.0132940899999999","0.00444889000000012","0.00022801000000001","0.000334889999999999","0.000146410000000005","0.00574564000000015","0.0119246399999999","0.01545049","0.0132940899999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
